

		----------------------- VACCINATED RATIO = 0.0 ---------------




		----------------------- K = 1 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 23 	#Susceptible = 1975 	#Infected = 13 (+3) 	#Recovered = 8012 (+2)
Day 24 	#Susceptible = 1971 	#Infected = 17 (+4) 	#Recovered = 8012 (+0)
Day 25 	#Susceptible = 1967 	#Infected = 20 (+4) 	#Recovered = 8013 (+1)
Day 26 	#Susceptible = 1963 	#Infected = 22 (+4) 	#Recovered = 8015 (+2)
Day 27 	#Susceptible = 1954 	#Infected = 28 (+9) 	#Recovered = 8018 (+3)
Day 28 	#Susceptible = 1947 	#Infected = 34 (+7) 	#Recovered = 8019 (+1)
Day 29 	#Susceptible = 1940 	#Infected = 40 (+7) 	#Recovered = 8020 (+1)
Day 30 	#Susceptible = 1926 	#Infected = 52 (+14) 	#Recovered = 8022 (+2)
Day 31 	#Susceptible = 1918 	#Infected = 56 (+8) 	#Recovered = 8026 (+4)
Day 32 	#Susceptible = 1907 	#Infected = 65 (+11) 	#Recovered = 8028 (+2)
Day 33 	#Susceptible = 1898 	#Infected = 72 (+9) 	#Recovered = 8030 (+2)
Day 34 	#Susceptible = 1887 	#Infected = 81 (+11) 	#Recovered = 8032 (+2)
Day 35 	#Susceptible = 1869 	#Infected = 96 (+18) 	#Recovered = 8035 (+3)
Day 36 	#Susceptible = 1851 	#Infected = 109 (+18) 	#Recovered = 8040 (+5)
Day 37 	#Susceptible = 1833 	#Infected = 120 (+18) 	#Recovered = 8047 (+7)
Day 38 	#Susceptible = 1811 	#Infected = 136 (+22) 	#Recovered = 8053 (+6)
Day 39 	#Susceptible = 1790 	#Infected = 141 (+21) 	#Recovered = 8069 (+16)
Day 40 	#Susceptible = 1766 	#Infected = 155 (+24) 	#Recovered = 8079 (+10)
Day 41 	#Susceptible = 1746 	#Infected = 164 (+20) 	#Recovered = 8090 (+11)
Day 42 	#Susceptible = 1711 	#Infected = 190 (+35) 	#Recovered = 8099 (+9)
Day 43 	#Susceptible = 1683 	#Infected = 200 (+28) 	#Recovered = 8117 (+18)
Day 44 	#Susceptible = 1652 	#Infected = 220 (+31) 	#Recovered = 8128 (+11)
Day 45 	#Susceptible = 1619 	#Infected = 237 (+33) 	#Recovered = 8144 (+16)
Day 46 	#Susceptible = 1592 	#Infected = 246 (+27) 	#Recovered = 8162 (+18)
Day 47 	#Susceptible = 1575 	#Infected = 245 (+17) 	#Recovered = 8180 (+18)
Day 48 	#Susceptible = 1540 	#Infected = 261 (+35) 	#Recovered = 8199 (+19)
Day 49 	#Susceptible = 1517 	#Infected = 267 (+23) 	#Recovered = 8216 (+17)
Day 50 	#Susceptible = 1495 	#Infected = 274 (+22) 	#Recovered = 8231 (+15)
Day 51 	#Susceptible = 1465 	#Infected = 282 (+30) 	#Recovered = 8253 (+22)
Day 52 	#Susceptible = 1430 	#Infected = 287 (+35) 	#Recovered = 8283 (+30)
Day 53 	#Susceptible = 1403 	#Infected = 299 (+27) 	#Recovered = 8298 (+15)
Day 54 	#Susceptible = 1367 	#Infected = 318 (+36) 	#Recovered = 8315 (+17)
Day 55 	#Susceptible = 1339 	#Infected = 320 (+28) 	#Recovered = 8341 (+26)
Day 56 	#Susceptible = 1319 	#Infected = 322 (+20) 	#Recovered = 8359 (+18)
Day 57 	#Susceptible = 1298 	#Infected = 320 (+21) 	#Recovered = 8382 (+23)
Day 58 	#Susceptible = 1275 	#Infected = 324 (+23) 	#Recovered = 8401 (+19)
Day 59 	#Susceptible = 1245 	#Infected = 337 (+30) 	#Recovered = 8418 (+17)
Day 60 	#Susceptible = 1224 	#Infected = 330 (+21) 	#Recovered = 8446 (+28)
Day 61 	#Susceptible = 1201 	#Infected = 328 (+23) 	#Recovered = 8471 (+25)
Day 62 	#Susceptible = 1180 	#Infected = 320 (+21) 	#Recovered = 8500 (+29)
Day 63 	#Susceptible = 1162 	#Infected = 321 (+18) 	#Recovered = 8517 (+17)
Day 64 	#Susceptible = 1148 	#Infected = 312 (+14) 	#Recovered = 8540 (+23)
Day 65 	#Susceptible = 1122 	#Infected = 314 (+26) 	#Recovered = 8564 (+24)
Day 66 	#Susceptible = 1100 	#Infected = 313 (+22) 	#Recovered = 8587 (+23)
Day 67 	#Susceptible = 1081 	#Infected = 312 (+19) 	#Recovered = 8607 (+20)
Day 68 	#Susceptible = 1069 	#Infected = 295 (+12) 	#Recovered = 8636 (+29)
Day 69 	#Susceptible = 1054 	#Infected = 293 (+15) 	#Recovered = 8653 (+17)
Day 70 	#Susceptible = 1041 	#Infected = 284 (+13) 	#Recovered = 8675 (+22)
Day 71 	#Susceptible = 1027 	#Infected = 275 (+14) 	#Recovered = 8698 (+23)
Day 72 	#Susceptible = 1013 	#Infected = 274 (+14) 	#Recovered = 8713 (+15)
Day 73 	#Susceptible = 1000 	#Infected = 257 (+13) 	#Recovered = 8743 (+30)
Day 74 	#Susceptible = 988 	#Infected = 258 (+12) 	#Recovered = 8754 (+11)
Day 75 	#Susceptible = 984 	#Infected = 242 (+4) 	#Recovered = 8774 (+20)
Day 76 	#Susceptible = 975 	#Infected = 238 (+9) 	#Recovered = 8787 (+13)
Day 77 	#Susceptible = 967 	#Infected = 226 (+8) 	#Recovered = 8807 (+20)
Day 78 	#Susceptible = 955 	#Infected = 219 (+12) 	#Recovered = 8826 (+19)
Day 79 	#Susceptible = 948 	#Infected = 218 (+7) 	#Recovered = 8834 (+8)
Day 80 	#Susceptible = 942 	#Infected = 209 (+6) 	#Recovered = 8849 (+15)
Day 81 	#Susceptible = 937 	#Infected = 202 (+5) 	#Recovered = 8861 (+12)
Day 82 	#Susceptible = 935 	#Infected = 183 (+2) 	#Recovered = 8882 (+21)
Day 83 	#Susceptible = 930 	#Infected = 167 (+5) 	#Recovered = 8903 (+21)
Day 84 	#Susceptible = 926 	#Infected = 162 (+4) 	#Recovered = 8912 (+9)
Day 85 	#Susceptible = 922 	#Infected = 155 (+4) 	#Recovered = 8923 (+11)
Day 86 	#Susceptible = 918 	#Infected = 146 (+4) 	#Recovered = 8936 (+13)
Day 87 	#Susceptible = 913 	#Infected = 135 (+5) 	#Recovered = 8952 (+16)
Day 88 	#Susceptible = 910 	#Infected = 127 (+3) 	#Recovered = 8963 (+11)
Day 89 	#Susceptible = 907 	#Infected = 120 (+3) 	#Recovered = 8973 (+10)
Day 90 	#Susceptible = 904 	#Infected = 111 (+3) 	#Recovered = 8985 (+12)
Day 91 	#Susceptible = 903 	#Infected = 106 (+1) 	#Recovered = 8991 (+6)
Day 92 	#Susceptible = 900 	#Infected = 96 (+3) 	#Recovered = 9004 (+13)
Day 93 	#Susceptible = 898 	#Infected = 91 (+2) 	#Recovered = 9011 (+7)
Day 94 	#Susceptible = 896 	#Infected = 84 (+2) 	#Recovered = 9020 (+9)
Day 95 	#Susceptible = 894 	#Infected = 82 (+2) 	#Recovered = 9024 (+4)
Day 96 	#Susceptible = 892 	#Infected = 81 (+2) 	#Recovered = 9027 (+3)
Day 97 	#Susceptible = 891 	#Infected = 78 (+1) 	#Recovered = 9031 (+4)
Day 98 	#Susceptible = 890 	#Infected = 73 (+1) 	#Recovered = 9037 (+6)
Day 99 	#Susceptible = 890 	#Infected = 67 (+0) 	#Recovered = 9043 (+6)
Day 100 	#Susceptible = 889 	#Infected = 66 (+1) 	#Recovered = 9045 (+2)
Day 101 	#Susceptible = 889 	#Infected = 61 (+0) 	#Recovered = 9050 (+5)
Day 102 	#Susceptible = 888 	#Infected = 58 (+1) 	#Recovered = 9054 (+4)
Day 103 	#Susceptible = 888 	#Infected = 55 (+0) 	#Recovered = 9057 (+3)
Day 104 	#Susceptible = 885 	#Infected = 56 (+3) 	#Recovered = 9059 (+2)
Day 105 	#Susceptible = 885 	#Infected = 51 (+0) 	#Recovered = 9064 (+5)
Day 106 	#Susceptible = 884 	#Infected = 49 (+1) 	#Recovered = 9067 (+3)
Day 107 	#Susceptible = 882 	#Infected = 49 (+2) 	#Recovered = 9069 (+2)
Day 108 	#Susceptible = 881 	#Infected = 48 (+1) 	#Recovered = 9071 (+2)
Day 109 	#Susceptible = 881 	#Infected = 44 (+0) 	#Recovered = 9075 (+4)
Day 110 	#Susceptible = 880 	#Infected = 41 (+1) 	#Recovered = 9079 (+4)
Day 111 	#Susceptible = 880 	#Infected = 40 (+0) 	#Recovered = 9080 (+1)
Day 112 	#Susceptible = 880 	#Infected = 38 (+0) 	#Recovered = 9082 (+2)
Day 113 	#Susceptible = 878 	#Infected = 38 (+2) 	#Recovered = 9084 (+2)
Day 114 	#Susceptible = 878 	#Infected = 33 (+0) 	#Recovered = 9089 (+5)
Day 115 	#Susceptible = 878 	#Infected = 27 (+0) 	#Recovered = 9095 (+6)
Day 116 	#Susceptible = 876 	#Infected = 28 (+2) 	#Recovered = 9096 (+1)
Day 117 	#Susceptible = 876 	#Infected = 23 (+0) 	#Recovered = 9101 (+5)
Day 118 	#Susceptible = 875 	#Infected = 24 (+1) 	#Recovered = 9101 (+0)
Day 119 	#Susceptible = 875 	#Infected = 23 (+0) 	#Recovered = 9102 (+1)
Day 120 	#Susceptible = 875 	#Infected = 22 (+0) 	#Recovered = 9103 (+1)
Day 121 	#Susceptible = 875 	#Infected = 22 (+0) 	#Recovered = 9103 (+0)
Day 122 	#Susceptible = 875 	#Infected = 18 (+0) 	#Recovered = 9107 (+4)
Day 123 	#Susceptible = 875 	#Infected = 18 (+0) 	#Recovered = 9107 (+0)
Day 124 	#Susceptible = 875 	#Infected = 17 (+0) 	#Recovered = 9108 (+1)
Day 125 	#Susceptible = 875 	#Infected = 17 (+0) 	#Recovered = 9108 (+0)
Day 126 	#Susceptible = 874 	#Infected = 18 (+1) 	#Recovered = 9108 (+0)
Day 127 	#Susceptible = 874 	#Infected = 16 (+0) 	#Recovered = 9110 (+2)
Day 128 	#Susceptible = 874 	#Infected = 13 (+0) 	#Recovered = 9113 (+3)
Day 129 	#Susceptible = 873 	#Infected = 13 (+1) 	#Recovered = 9114 (+1)
Day 130 	#Susceptible = 873 	#Infected = 12 (+0) 	#Recovered = 9115 (+1)
Day 131 	#Susceptible = 873 	#Infected = 11 (+0) 	#Recovered = 9116 (+1)
Day 132 	#Susceptible = 873 	#Infected = 9 (+0) 	#Recovered = 9118 (+2)
Day 133 	#Susceptible = 873 	#Infected = 9 (+0) 	#Recovered = 9118 (+0)
Day 134 	#Susceptible = 873 	#Infected = 8 (+0) 	#Recovered = 9119 (+1)
Day 135 	#Susceptible = 873 	#Infected = 8 (+0) 	#Recovered = 9119 (+0)
Day 136 	#Susceptible = 873 	#Infected = 7 (+0) 	#Recovered = 9120 (+1)
Day 137 	#Susceptible = 873 	#Infected = 7 (+0) 	#Recovered = 9120 (+0)
Day 138 	#Susceptible = 873 	#Infected = 7 (+0) 	#Recovered = 9120 (+0)
Day 139 	#Susceptible = 873 	#Infected = 6 (+0) 	#Recovered = 9121 (+1)
Day 140 	#Susceptible = 873 	#Infected = 6 (+0) 	#Recovered = 9121 (+0)
Day 141 	#Susceptible = 873 	#Infected = 6 (+0) 	#Recovered = 9121 (+0)
Day 142 	#Susceptible = 873 	#Infected = 6 (+0) 	#Recovered = 9121 (+0)
Day 143 	#Susceptible = 872 	#Infected = 7 (+1) 	#Recovered = 9121 (+0)
Day 144 	#Susceptible = 872 	#Infected = 7 (+0) 	#Recovered = 9121 (+0)
Day 145 	#Susceptible = 872 	#Infected = 7 (+0) 	#Recovered = 9121 (+0)
Day 146 	#Susceptible = 872 	#Infected = 7 (+0) 	#Recovered = 9121 (+0)
Day 147 	#Susceptible = 872 	#Infected = 7 (+0) 	#Recovered = 9121 (+0)
Day 148 	#Susceptible = 872 	#Infected = 7 (+0) 	#Recovered = 9121 (+0)
Day 149 	#Susceptible = 872 	#Infected = 7 (+0) 	#Recovered = 9121 (+0)
Day 150 	#Susceptible = 872 	#Infected = 7 (+0) 	#Recovered = 9121 (+0)
Day 151 	#Susceptible = 872 	#Infected = 5 (+0) 	#Recovered = 9123 (+2)
Day 152 	#Susceptible = 872 	#Infected = 5 (+0) 	#Recovered = 9123 (+0)
Day 153 	#Susceptible = 872 	#Infected = 5 (+0) 	#Recovered = 9123 (+0)
Day 154 	#Susceptible = 872 	#Infected = 5 (+0) 	#Recovered = 9123 (+0)
Day 155 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+1)
Day 156 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+0)
Day 157 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+0)
Day 158 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+0)
Day 159 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+0)
Day 160 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+0)
Day 161 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+0)
Day 162 	#Susceptible = 872 	#Infected = 4 (+0) 	#Recovered = 9124 (+0)
Day 163 	#Susceptible = 872 	#Infected = 3 (+0) 	#Recovered = 9125 (+1)
Day 164 	#Susceptible = 872 	#Infected = 3 (+0) 	#Recovered = 9125 (+0)
Day 165 	#Susceptible = 872 	#Infected = 3 (+0) 	#Recovered = 9125 (+0)
Day 166 	#Susceptible = 872 	#Infected = 3 (+0) 	#Recovered = 9125 (+0)
Day 167 	#Susceptible = 872 	#Infected = 3 (+0) 	#Recovered = 9125 (+0)
Day 168 	#Susceptible = 872 	#Infected = 3 (+0) 	#Recovered = 9125 (+0)
Day 169 	#Susceptible = 872 	#Infected = 3 (+0) 	#Recovered = 9125 (+0)
Day 170 	#Susceptible = 872 	#Infected = 2 (+0) 	#Recovered = 9126 (+1)
Day 171 	#Susceptible = 872 	#Infected = 2 (+0) 	#Recovered = 9126 (+0)
Day 172 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+1)
Day 173 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 174 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 175 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 176 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 177 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 178 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 179 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 180 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 181 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 182 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 183 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 184 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 185 	#Susceptible = 872 	#Infected = 1 (+0) 	#Recovered = 9127 (+0)
Day 186 	#Susceptible = 872 	#Infected = 0 (+0) 	#Recovered = 9128 (+1)


		----------------------- K = 10 ---------------


Day 0 	#Susceptible = 1995 	#Infected = 5 (+0) 	#Recovered = 8000 (+0)
Day 1 	#Susceptible = 1994 	#Infected = 5 (+1) 	#Recovered = 8001 (+1)
Day 2 	#Susceptible = 1994 	#Infected = 5 (+0) 	#Recovered = 8001 (+0)
Day 3 	#Susceptible = 1993 	#Infected = 6 (+1) 	#Recovered = 8001 (+0)
Day 4 	#Susceptible = 1992 	#Infected = 7 (+1) 	#Recovered = 8001 (+0)
Day 5 	#Susceptible = 1989 	#Infected = 10 (+3) 	#Recovered = 8001 (+0)
Day 6 	#Susceptible = 1986 	#Infected = 13 (+3) 	#Recovered = 8001 (+0)
Day 7 	#Susceptible = 1981 	#Infected = 16 (+5) 	#Recovered = 8003 (+2)
Day 8 	#Susceptible = 1979 	#Infected = 17 (+2) 	#Recovered = 8004 (+1)
Day 9 	#Susceptible = 1976 	#Infected = 17 (+3) 	#Recovered = 8007 (+3)
Day 10 	#Susceptible = 1972 	#Infected = 19 (+4) 	#Recovered = 8009 (+2)
Day 11 	#Susceptible = 1967 	#Infected = 22 (+5) 	#Recovered = 8011 (+2)
Day 12 	#Susceptible = 1963 	#Infected = 25 (+4) 	#Recovered = 8012 (+1)
Day 13 	#Susceptible = 1957 	#Infected = 30 (+6) 	#Recovered = 8013 (+1)
Day 14 	#Susceptible = 1951 	#Infected = 29 (+6) 	#Recovered = 8020 (+7)
Day 15 	#Susceptible = 1948 	#Infected = 26 (+3) 	#Recovered = 8026 (+6)
Day 16 	#Susceptible = 1943 	#Infected = 28 (+5) 	#Recovered = 8029 (+3)
Day 17 	#Susceptible = 1941 	#Infected = 27 (+2) 	#Recovered = 8032 (+3)
Day 18 	#Susceptible = 1938 	#Infected = 28 (+3) 	#Recovered = 8034 (+2)
Day 19 	#Susceptible = 1933 	#Infected = 29 (+5) 	#Recovered = 8038 (+4)
Day 20 	#Susceptible = 1930 	#Infected = 29 (+3) 	#Recovered = 8041 (+3)
Day 21 	#Susceptible = 1920 	#Infected = 38 (+10) 	#Recovered = 8042 (+1)
Day 22 	#Susceptible = 1911 	#Infected = 45 (+9) 	#Recovered = 8044 (+2)
Day 23 	#Susceptible = 1902 	#Infected = 51 (+9) 	#Recovered = 8047 (+3)
Day 24 	#Susceptible = 1888 	#Infected = 59 (+14) 	#Recovered = 8053 (+6)
Day 25 	#Susceptible = 1873 	#Infected = 67 (+15) 	#Recovered = 8060 (+7)
Day 26 	#Susceptible = 1845 	#Infected = 92 (+28) 	#Recovered = 8063 (+3)
Day 27 	#Susceptible = 1817 	#Infected = 111 (+28) 	#Recovered = 8072 (+9)
Day 28 	#Susceptible = 1797 	#Infected = 129 (+20) 	#Recovered = 8074 (+2)
Day 29 	#Susceptible = 1765 	#Infected = 155 (+32) 	#Recovered = 8080 (+6)
Day 30 	#Susceptible = 1724 	#Infected = 181 (+41) 	#Recovered = 8095 (+15)
Day 31 	#Susceptible = 1686 	#Infected = 207 (+38) 	#Recovered = 8107 (+12)
Day 32 	#Susceptible = 1646 	#Infected = 228 (+40) 	#Recovered = 8126 (+19)
Day 33 	#Susceptible = 1609 	#Infected = 252 (+37) 	#Recovered = 8139 (+13)
Day 34 	#Susceptible = 1575 	#Infected = 271 (+34) 	#Recovered = 8154 (+15)
Day 35 	#Susceptible = 1539 	#Infected = 289 (+36) 	#Recovered = 8172 (+18)
Day 36 	#Susceptible = 1498 	#Infected = 311 (+41) 	#Recovered = 8191 (+19)
Day 37 	#Susceptible = 1470 	#Infected = 307 (+28) 	#Recovered = 8223 (+32)
Day 38 	#Susceptible = 1431 	#Infected = 334 (+39) 	#Recovered = 8235 (+12)
Day 39 	#Susceptible = 1409 	#Infected = 332 (+22) 	#Recovered = 8259 (+24)
Day 40 	#Susceptible = 1375 	#Infected = 345 (+34) 	#Recovered = 8280 (+21)
Day 41 	#Susceptible = 1349 	#Infected = 342 (+26) 	#Recovered = 8309 (+29)
Day 42 	#Susceptible = 1323 	#Infected = 349 (+26) 	#Recovered = 8328 (+19)
Day 43 	#Susceptible = 1289 	#Infected = 353 (+34) 	#Recovered = 8358 (+30)
Day 44 	#Susceptible = 1266 	#Infected = 352 (+23) 	#Recovered = 8382 (+24)
Day 45 	#Susceptible = 1235 	#Infected = 345 (+31) 	#Recovered = 8420 (+38)
Day 46 	#Susceptible = 1221 	#Infected = 334 (+14) 	#Recovered = 8445 (+25)
Day 47 	#Susceptible = 1200 	#Infected = 330 (+21) 	#Recovered = 8470 (+25)
Day 48 	#Susceptible = 1178 	#Infected = 326 (+22) 	#Recovered = 8496 (+26)
Day 49 	#Susceptible = 1160 	#Infected = 313 (+18) 	#Recovered = 8527 (+31)
Day 50 	#Susceptible = 1143 	#Infected = 299 (+17) 	#Recovered = 8558 (+31)
Day 51 	#Susceptible = 1131 	#Infected = 287 (+12) 	#Recovered = 8582 (+24)
Day 52 	#Susceptible = 1117 	#Infected = 280 (+14) 	#Recovered = 8603 (+21)
Day 53 	#Susceptible = 1108 	#Infected = 267 (+9) 	#Recovered = 8625 (+22)
Day 54 	#Susceptible = 1099 	#Infected = 256 (+9) 	#Recovered = 8645 (+20)
Day 55 	#Susceptible = 1089 	#Infected = 251 (+10) 	#Recovered = 8660 (+15)
Day 56 	#Susceptible = 1073 	#Infected = 251 (+16) 	#Recovered = 8676 (+16)
Day 57 	#Susceptible = 1063 	#Infected = 244 (+10) 	#Recovered = 8693 (+17)
Day 58 	#Susceptible = 1055 	#Infected = 236 (+8) 	#Recovered = 8709 (+16)
Day 59 	#Susceptible = 1050 	#Infected = 228 (+5) 	#Recovered = 8722 (+13)
Day 60 	#Susceptible = 1042 	#Infected = 217 (+8) 	#Recovered = 8741 (+19)
Day 61 	#Susceptible = 1026 	#Infected = 217 (+16) 	#Recovered = 8757 (+16)
Day 62 	#Susceptible = 1020 	#Infected = 204 (+6) 	#Recovered = 8776 (+19)
Day 63 	#Susceptible = 1014 	#Infected = 193 (+6) 	#Recovered = 8793 (+17)
Day 64 	#Susceptible = 1011 	#Infected = 185 (+3) 	#Recovered = 8804 (+11)
Day 65 	#Susceptible = 1006 	#Infected = 177 (+5) 	#Recovered = 8817 (+13)
Day 66 	#Susceptible = 999 	#Infected = 173 (+7) 	#Recovered = 8828 (+11)
Day 67 	#Susceptible = 995 	#Infected = 167 (+4) 	#Recovered = 8838 (+10)
Day 68 	#Susceptible = 991 	#Infected = 158 (+4) 	#Recovered = 8851 (+13)
Day 69 	#Susceptible = 988 	#Infected = 144 (+3) 	#Recovered = 8868 (+17)
Day 70 	#Susceptible = 981 	#Infected = 142 (+7) 	#Recovered = 8877 (+9)
Day 71 	#Susceptible = 977 	#Infected = 141 (+4) 	#Recovered = 8882 (+5)
Day 72 	#Susceptible = 975 	#Infected = 129 (+2) 	#Recovered = 8896 (+14)
Day 73 	#Susceptible = 967 	#Infected = 132 (+8) 	#Recovered = 8901 (+5)
Day 74 	#Susceptible = 962 	#Infected = 127 (+5) 	#Recovered = 8911 (+10)
Day 75 	#Susceptible = 959 	#Infected = 125 (+3) 	#Recovered = 8916 (+5)
Day 76 	#Susceptible = 953 	#Infected = 127 (+6) 	#Recovered = 8920 (+4)
Day 77 	#Susceptible = 952 	#Infected = 116 (+1) 	#Recovered = 8932 (+12)
Day 78 	#Susceptible = 950 	#Infected = 113 (+2) 	#Recovered = 8937 (+5)
Day 79 	#Susceptible = 946 	#Infected = 113 (+4) 	#Recovered = 8941 (+4)
Day 80 	#Susceptible = 943 	#Infected = 105 (+3) 	#Recovered = 8952 (+11)
Day 81 	#Susceptible = 942 	#Infected = 100 (+1) 	#Recovered = 8958 (+6)
Day 82 	#Susceptible = 941 	#Infected = 97 (+1) 	#Recovered = 8962 (+4)
Day 83 	#Susceptible = 935 	#Infected = 89 (+6) 	#Recovered = 8976 (+14)
Day 84 	#Susceptible = 934 	#Infected = 81 (+1) 	#Recovered = 8985 (+9)
Day 85 	#Susceptible = 932 	#Infected = 80 (+2) 	#Recovered = 8988 (+3)
Day 86 	#Susceptible = 931 	#Infected = 77 (+1) 	#Recovered = 8992 (+4)
Day 87 	#Susceptible = 929 	#Infected = 76 (+2) 	#Recovered = 8995 (+3)
Day 88 	#Susceptible = 926 	#Infected = 73 (+3) 	#Recovered = 9001 (+6)
Day 89 	#Susceptible = 923 	#Infected = 71 (+3) 	#Recovered = 9006 (+5)
Day 90 	#Susceptible = 921 	#Infected = 72 (+2) 	#Recovered = 9007 (+1)
Day 91 	#Susceptible = 920 	#Infected = 68 (+1) 	#Recovered = 9012 (+5)
Day 92 	#Susceptible = 919 	#Infected = 64 (+1) 	#Recovered = 9017 (+5)
Day 93 	#Susceptible = 919 	#Infected = 62 (+0) 	#Recovered = 9019 (+2)
Day 94 	#Susceptible = 917 	#Infected = 58 (+2) 	#Recovered = 9025 (+6)
Day 95 	#Susceptible = 916 	#Infected = 55 (+1) 	#Recovered = 9029 (+4)
Day 96 	#Susceptible = 915 	#Infected = 50 (+1) 	#Recovered = 9035 (+6)
Day 97 	#Susceptible = 915 	#Infected = 47 (+0) 	#Recovered = 9038 (+3)
Day 98 	#Susceptible = 913 	#Infected = 47 (+2) 	#Recovered = 9040 (+2)
Day 99 	#Susceptible = 911 	#Infected = 43 (+2) 	#Recovered = 9046 (+6)
Day 100 	#Susceptible = 910 	#Infected = 40 (+1) 	#Recovered = 9050 (+4)
Day 101 	#Susceptible = 908 	#Infected = 39 (+2) 	#Recovered = 9053 (+3)
Day 102 	#Susceptible = 906 	#Infected = 37 (+2) 	#Recovered = 9057 (+4)
Day 103 	#Susceptible = 905 	#Infected = 34 (+1) 	#Recovered = 9061 (+4)
Day 104 	#Susceptible = 905 	#Infected = 34 (+0) 	#Recovered = 9061 (+0)
Day 105 	#Susceptible = 905 	#Infected = 32 (+0) 	#Recovered = 9063 (+2)
Day 106 	#Susceptible = 900 	#Infected = 36 (+5) 	#Recovered = 9064 (+1)
Day 107 	#Susceptible = 897 	#Infected = 36 (+3) 	#Recovered = 9067 (+3)
Day 108 	#Susceptible = 896 	#Infected = 35 (+1) 	#Recovered = 9069 (+2)
Day 109 	#Susceptible = 896 	#Infected = 32 (+0) 	#Recovered = 9072 (+3)
Day 110 	#Susceptible = 896 	#Infected = 31 (+0) 	#Recovered = 9073 (+1)
Day 111 	#Susceptible = 896 	#Infected = 28 (+0) 	#Recovered = 9076 (+3)
Day 112 	#Susceptible = 896 	#Infected = 26 (+0) 	#Recovered = 9078 (+2)
Day 113 	#Susceptible = 895 	#Infected = 23 (+1) 	#Recovered = 9082 (+4)
Day 114 	#Susceptible = 893 	#Infected = 23 (+2) 	#Recovered = 9084 (+2)
Day 115 	#Susceptible = 893 	#Infected = 21 (+0) 	#Recovered = 9086 (+2)
Day 116 	#Susceptible = 892 	#Infected = 19 (+1) 	#Recovered = 9089 (+3)
Day 117 	#Susceptible = 892 	#Infected = 17 (+0) 	#Recovered = 9091 (+2)
Day 118 	#Susceptible = 892 	#Infected = 17 (+0) 	#Recovered = 9091 (+0)
Day 119 	#Susceptible = 891 	#Infected = 15 (+1) 	#Recovered = 9094 (+3)
Day 120 	#Susceptible = 890 	#Infected = 16 (+1) 	#Recovered = 9094 (+0)
Day 121 	#Susceptible = 890 	#Infected = 15 (+0) 	#Recovered = 9095 (+1)
Day 122 	#Susceptible = 889 	#Infected = 15 (+1) 	#Recovered = 9096 (+1)
Day 123 	#Susceptible = 889 	#Infected = 12 (+0) 	#Recovered = 9099 (+3)
Day 124 	#Susceptible = 889 	#Infected = 12 (+0) 	#Recovered = 9099 (+0)
Day 125 	#Susceptible = 889 	#Infected = 12 (+0) 	#Recovered = 9099 (+0)
Day 126 	#Susceptible = 889 	#Infected = 12 (+0) 	#Recovered = 9099 (+0)
Day 127 	#Susceptible = 889 	#Infected = 12 (+0) 	#Recovered = 9099 (+0)
Day 128 	#Susceptible = 889 	#Infected = 12 (+0) 	#Recovered = 9099 (+0)
Day 129 	#Susceptible = 889 	#Infected = 10 (+0) 	#Recovered = 9101 (+2)
Day 130 	#Susceptible = 889 	#Infected = 10 (+0) 	#Recovered = 9101 (+0)
Day 131 	#Susceptible = 889 	#Infected = 10 (+0) 	#Recovered = 9101 (+0)
Day 132 	#Susceptible = 889 	#Infected = 8 (+0) 	#Recovered = 9103 (+2)
Day 133 	#Susceptible = 888 	#Infected = 9 (+1) 	#Recovered = 9103 (+0)
Day 134 	#Susceptible = 887 	#Infected = 9 (+1) 	#Recovered = 9104 (+1)
